0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.003 (0.003)	/film/film/edited_by <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.003 (0.003)	/film/film/edited_by <-- inv_/award/award_category/disciplines_or_subjects, inv_/broadcast/content/artist
0.003 (0.003)	/film/film/edited_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /award/award_winning_work/awards_won./award/award_honor/award
0.003 (0.003)	/film/film/edited_by <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/broadcast/content/artist
0.003 (0.003)	/film/film/edited_by <-- inv_/film/film/edited_by, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.003 (0.003)	/film/film/edited_by <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/broadcast/content/artist
0.003 (0.003)	/film/film/edited_by <-- inv_/film/film/edited_by, inv_/broadcast/content/artist
0.003 (0.003)	/film/film/edited_by <-- inv_/film/film/edited_by, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.005 (0.005)	/broadcast/content/artist <-- inv_/broadcast/content/artist, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/people/deceased_person/place_of_death
0.006 (0.006)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/edited_by
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /broadcast/content/artist
0.005 (0.005)	/broadcast/content/artist <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.005 (0.005)	/broadcast/content/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/administrative_division/country
0.005 (0.005)	/broadcast/content/artist <-- inv_/people/deceased_person/place_of_death, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.352 (0.352)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.327 (0.327)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- inv_/award/award_category/nominees./award/award_nomination/nominated_for, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.363 (0.363)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /location/location/time_zones, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.472 (0.472)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.444 (0.444)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /award/award_winning_work/awards_won./award/award_honor/award, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.354 (0.354)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, /base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.458 (0.458)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.346 (0.346)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- inv_/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.314 (0.314)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.303 (0.303)	/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician
0.005 (0.005)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/administrative_division/country
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/edited_by
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/people/deceased_person/place_of_death
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/administrative_division/first_level_division_of
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/influence/influence_node/influenced_by
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/film/film/film_production_design_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/people/ethnicity/geographic_distribution
0.004 (0.004)	/film/film/film_production_design_by <-- inv_/location/administrative_division/country, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.059 (0.059)	/location/administrative_division/first_level_division_of <-- /food/food/nutrients./food/nutrition_fact/nutrient, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.058 (0.058)	/location/administrative_division/first_level_division_of <-- /location/administrative_division/first_level_division_of, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.060 (0.060)	/location/administrative_division/first_level_division_of <-- /location/administrative_division/first_level_division_of, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.055 (0.055)	/location/administrative_division/first_level_division_of <-- /food/food/nutrients./food/nutrition_fact/nutrient, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.061 (0.061)	/location/administrative_division/first_level_division_of <-- /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, /location/location/adjoin_s./location/adjoining_relationship/adjoins
